"seqnames","start","end","width","strand","sum_count","annotation"
"chr2",206312672,206313072,401,"*",9,"threeUTR"
"chr2",206765584,206765984,401,"*",148,"promoter"
"chr2",206795522,206795922,401,"*",16,"threeUTR"
"chr2",207121269,207121669,401,"*",4,"exon"
"chr2",207166548,207166948,401,"*",51,"promoter"
"chr2",207523408,207523808,401,"*",4,"intron"
"chr2",207549650,207550050,401,"*",6,"proximal"
"chr2",207555181,207555581,401,"*",6,"intron"
"chr2",207567259,207567659,401,"*",5,"CDS"
"chr2",207589894,207590294,401,"*",6,"intron"
"chr2",207590023,207590423,401,"*",6,"intron"
"chr2",207590053,207590453,401,"*",6,"intron"
"chr2",207590766,207591166,401,"*",5,"intron"
"chr2",207599510,207599910,401,"*",43,"threeUTR"
"chr2",207599767,207600167,401,"*",17,"threeUTR"
"chr2",207602656,207603056,401,"*",5,"threeUTR"
"chr2",207602669,207603069,401,"*",5,"threeUTR"
"chr2",207608649,207609049,401,"*",4,"intron"
"chr2",207609217,207609617,401,"*",4,"exon"
"chr2",207609288,207609688,401,"*",4,"exon"
"chr2",207615512,207615912,401,"*",2,"exon"
"chr2",207626050,207626450,401,"*",7,"proximal"
"chr2",208285923,208286323,401,"*",6,"threeUTR"
"chr2",208332997,208333397,401,"*",5,"proximal"
"chr2",208334997,208335397,401,"*",4,"CDS"
"chr2",208341449,208341849,401,"*",7,"intron"
"chr2",208341883,208342283,401,"*",4,"intron"
"chr2",208342060,208342460,401,"*",7,"intron"
"chr2",208342069,208342469,401,"*",7,"intron"
"chr2",208350111,208350511,401,"*",5,"intron"
"chr2",210036889,210037289,401,"*",4,"intron"
"chr2",210151424,210151824,401,"*",5,"exon"
"chr2",210151462,210151862,401,"*",6,"exon"
"chr2",210432313,210432713,401,"*",11,"threeUTR"
"chr2",211844738,211845138,401,"*",5,"intron"
"chr2",212814808,212815208,401,"*",5,"intron"
"chr2",212933447,212933847,401,"*",4,"exon"
"chr2",212939650,212940050,401,"*",4,"intron"
"chr2",212955807,212956207,401,"*",4,"intron"
"chr2",213001690,213002090,401,"*",70,"threeUTR"
"chr2",213006962,213007362,401,"*",123,"threeUTR"
"chr2",213011380,213011780,401,"*",13,"intron"
"chr2",213011895,213012295,401,"*",13,"intron"
"chr2",213013175,213013575,401,"*",6,"intron"
"chr2",213022769,213023169,401,"*",14,"intron"
"chr2",213024985,213025385,401,"*",18,"intron"
"chr2",213029504,213029904,401,"*",8,"intron"
"chr2",213030760,213031160,401,"*",7,"intron"
"chr2",213054801,213055201,401,"*",14,"intron"
"chr2",213056298,213056698,401,"*",5,"threeUTR"
"chr2",213072142,213072542,401,"*",4,"intron"
"chr2",213092808,213093208,401,"*",4,"intron"
"chr2",213106038,213106438,401,"*",5,"intron"
"chr2",213108800,213109200,401,"*",5,"intron"
"chr2",213120599,213120999,401,"*",9,"intron"
"chr2",213122473,213122873,401,"*",9,"intron"
"chr2",213123431,213123831,401,"*",6,"intron"
"chr2",213132949,213133349,401,"*",6,"intron"
"chr2",213136202,213136602,401,"*",22,"intron"
"chr2",213142044,213142444,401,"*",2,"intron"
"chr2",214728571,214728971,401,"*",15,"threeUTR"
"chr2",214912635,214913035,401,"*",4,"intron"
"chr2",214915780,214916180,401,"*",5,"intron"
"chr2",214945660,214946060,401,"*",5,"intron"
"chr2",214958504,214958904,401,"*",10,"intron"
"chr2",214959581,214959981,401,"*",5,"proximal"
"chr2",215001406,215001806,401,"*",11,"CDS"
"chr2",215312280,215312680,401,"*",9,"promoter"
"chr2",215337386,215337786,401,"*",5,"proximal"
"chr2",215337646,215338046,401,"*",5,"proximal"
"chr2",215749434,215749834,401,"*",7,"intron"
"chr2",215943483,215943883,401,"*",4,"threeUTR"
"chr2",215945245,215945645,401,"*",8,"CDS"
"chr2",215945394,215945794,401,"*",8,"CDS"
"chr2",215951818,215952218,401,"*",2,"intron"
"chr2",216001510,216001910,401,"*",7,"intron"
"chr2",216012979,216013379,401,"*",195,"fiveUTR"
"chr2",216038599,216038999,401,"*",15,"threeUTR"
"chr2",216116755,216117155,401,"*",8,"promoter"
"chr2",216120262,216120662,401,"*",9,"intron"
"chr2",216137070,216137470,401,"*",15,"CDS"
"chr2",216145043,216145443,401,"*",9,"intron"
"chr2",216156986,216157386,401,"*",6,"proximal"
"chr2",216165773,216166173,401,"*",13,"intron"
"chr2",216190095,216190495,401,"*",5,"CDS"
"chr2",216456520,216456920,401,"*",23,"intron"
"chr2",216472877,216473277,401,"*",7,"intron"
"chr2",216520559,216520959,401,"*",6,"threeUTR"
"chr2",216520746,216521146,401,"*",6,"threeUTR"
"chr2",216524273,216524673,401,"*",5,"intron"
"chr2",217625976,217626376,401,"*",5,"intron"
"chr2",218223573,218223973,401,"*",11,"intron"
"chr2",218229529,218229929,401,"*",11,"intron"
"chr2",218230283,218230683,401,"*",7,"intron"
"chr2",218237183,218237583,401,"*",14,"intron"
"chr2",218240838,218241238,401,"*",4,"intron"
"chr2",218240962,218241362,401,"*",9,"intron"
"chr2",218245264,218245664,401,"*",9,"promoter"
"chr2",218491849,218492249,401,"*",7,"intron"
"chr2",218553401,218553801,401,"*",6,"fiveUTR"
"chr2",218573894,218574294,401,"*",8,"threeUTR"
"chr2",218592027,218592427,401,"*",4,"promoter"
"chr2",218595577,218595977,401,"*",6,"threeUTR"
"chr2",218658385,218658785,401,"*",12,"promoter"
"chr2",218672219,218672619,401,"*",24,"promoter"
"chr2",218741976,218742376,401,"*",11,"intron"
"chr2",218881458,218881858,401,"*",6,"proximal"
"chr2",218897013,218897413,401,"*",7,"intron"
"chr2",218897076,218897476,401,"*",7,"intron"
"chr2",218914019,218914419,401,"*",7,"intron"
"chr2",218914050,218914450,401,"*",7,"intron"
"chr2",219160649,219161049,401,"*",61,"promoter"
"chr2",219177666,219178066,401,"*",17,"promoter"
"chr2",219206364,219206764,401,"*",83,"promoter"
"chr2",219218385,219218785,401,"*",4,"promoter"
"chr2",219235295,219235695,401,"*",5,"promoter"
"chr2",219278476,219278876,401,"*",23,"proximal"
"chr2",219278564,219278964,401,"*",23,"proximal"
"chr2",219282781,219283181,401,"*",5,"promoter"
"chr2",219282884,219283284,401,"*",5,"promoter"
"chr2",219384344,219384744,401,"*",4,"promoter"
"chr2",219608068,219608468,401,"*",9,"promoter"
"chr2",221897462,221897862,401,"*",6,"intergenic"
"chr2",222425495,222425895,401,"*",12,"intron"
"chr2",222426398,222426798,401,"*",13,"intron"
"chr2",222477942,222478342,401,"*",3,"intron"
"chr2",222478496,222478896,401,"*",4,"intron"
"chr2",222481127,222481527,401,"*",9,"intron"
"chr2",222483200,222483600,401,"*",5,"intron"
"chr2",222495632,222496032,401,"*",9,"intron"
"chr2",222519888,222520288,401,"*",5,"intron"
"chr2",222584016,222584416,401,"*",4,"intron"
"chr2",222626395,222626795,401,"*",9,"intron"
"chr2",222649820,222650220,401,"*",6,"intron"
"chr2",222651602,222652002,401,"*",6,"intron"
"chr2",222941636,222942036,401,"*",9,"threeUTR"
"chr2",223199352,223199752,401,"*",5,"intergenic"
"chr2",223511828,223512228,401,"*",5,"intergenic"
"chr2",223511961,223512361,401,"*",5,"intergenic"
"chr2",223877064,223877464,401,"*",5,"threeUTR"
"chr2",223899703,223900103,401,"*",4,"proximal"
"chr2",223909899,223910299,401,"*",8,"intron"
"chr2",224495825,224496225,401,"*",14,"promoter"
"chr2",224500929,224501329,401,"*",6,"proximal"
"chr2",224511334,224511734,401,"*",8,"promoter"
"chr2",224523896,224524296,401,"*",9,"intron"
"chr2",224557377,224557777,401,"*",21,"promoter"
"chr2",224578970,224579370,401,"*",18,"intron"
"chr2",224776024,224776424,401,"*",5,"intron"
"chr2",224803413,224803813,401,"*",5,"intron"
"chr2",224803654,224804054,401,"*",5,"intron"
"chr2",224854866,224855266,401,"*",13,"threeUTR"
"chr2",224854936,224855336,401,"*",12,"threeUTR"
"chr2",224908423,224908823,401,"*",11,"intron"
"chr2",224974278,224974678,401,"*",3,"intron"
"chr2",224974283,224974683,401,"*",3,"intron"
"chr2",225011054,225011454,401,"*",3,"proximal"
"chr2",225025389,225025789,401,"*",8,"intron"
"chr2",225040467,225040867,401,"*",4,"intron"
"chr2",225041258,225041658,401,"*",21,"intron"
"chr2",226324953,226325353,401,"*",6,"intergenic"
"chr2",226850864,226851264,401,"*",4,"intron"
"chr2",226864626,226865026,401,"*",14,"fiveUTR"
"chr2",226910273,226910673,401,"*",6,"intron"
"chr2",226935771,226936171,401,"*",6,"intron"
"chr2",226997024,226997424,401,"*",6,"threeUTR"
"chr2",226997115,226997515,401,"*",12,"threeUTR"
"chr2",227142301,227142701,401,"*",7,"intron"
"chr2",227144706,227145106,401,"*",5,"threeUTR"
"chr2",227293343,227293743,401,"*",4,"CDS"
"chr2",227329078,227329478,401,"*",4,"proximal"
"chr2",227348573,227348973,401,"*",2,"intron"
"chr2",227487407,227487807,401,"*",5,"intron"
"chr2",227531210,227531610,401,"*",4,"CDS"
"chr2",227537561,227537961,401,"*",4,"intron"
"chr2",227537833,227538233,401,"*",4,"intron"
"chr2",227546911,227547311,401,"*",6,"intron"
"chr2",227551835,227552235,401,"*",13,"CDS"
"chr2",227551859,227552259,401,"*",13,"CDS"
"chr2",227556572,227556972,401,"*",5,"threeUTR"
"chr2",227582094,227582494,401,"*",6,"intergenic"
"chr2",227783753,227784153,401,"*",6,"intergenic"
"chr2",229773962,229774362,401,"*",6,"threeUTR"
"chr2",229785509,229785909,401,"*",13,"threeUTR"
"chr2",229787370,229787770,401,"*",12,"threeUTR"
"chr2",229789567,229789967,401,"*",5,"threeUTR"
"chr2",229790844,229791244,401,"*",13,"threeUTR"
"chr2",229800638,229801038,401,"*",8,"intron"
"chr2",229805639,229806039,401,"*",13,"threeUTR"
"chr2",230180396,230180796,401,"*",8,"intron"
"chr2",230185730,230186130,401,"*",23,"CDS"
"chr2",230187848,230188248,401,"*",6,"intron"
"chr2",230211540,230211940,401,"*",6,"promoter"
"chr2",230225284,230225684,401,"*",77,"promoter"
"chr2",230248588,230248988,401,"*",6,"CDS"
"chr2",230250699,230251099,401,"*",16,"CDS"
"chr2",230291119,230291519,401,"*",4,"intron"
"chr2",230397701,230398101,401,"*",5,"intron"
"chr2",230397850,230398250,401,"*",5,"intron"
"chr2",230458862,230459262,401,"*",9,"intron"
"chr2",230466716,230467116,401,"*",5,"intron"
"chr2",230481067,230481467,401,"*",5,"intron"
"chr2",230481098,230481498,401,"*",5,"intron"
"chr2",230542720,230543120,401,"*",4,"threeUTR"
"chr2",230544443,230544843,401,"*",6,"threeUTR"
"chr2",230578823,230579223,401,"*",5,"exon"
"chr2",230658742,230659142,401,"*",29,"intron"
"chr2",230664925,230665325,401,"*",14,"intergenic"
"chr2",230720613,230721013,401,"*",5,"intron"
"chr2",230728543,230728943,401,"*",5,"intron"
"chr2",230736927,230737327,401,"*",4,"intron"
"chr2",230765476,230765876,401,"*",3,"intron"
"chr2",230786479,230786879,401,"*",8,"intron"
"chr2",230802369,230802769,401,"*",8,"intron"
"chr2",230819002,230819402,401,"*",16,"threeUTR"
"chr2",230819178,230819578,401,"*",14,"threeUTR"
"chr2",230944695,230945095,401,"*",9,"intron"
"chr2",230985354,230985754,401,"*",6,"exon"
"chr2",231062385,231062785,401,"*",11,"fiveUTR"
"chr2",231080180,231080580,401,"*",7,"threeUTR"
"chr2",231393362,231393762,401,"*",23,"promoter"
"chr2",231394809,231395209,401,"*",5,"proximal"
"chr2",231459029,231459429,401,"*",74,"CDS"
"chr2",231461126,231461526,401,"*",7,"promoter"
"chr2",231679873,231680273,401,"*",5,"intergenic"
"chr2",231709900,231710300,401,"*",36,"proximal"
"chr2",231712598,231712998,401,"*",98,"proximal"
"chr2",231734355,231734755,401,"*",4,"intron"
"chr2",231781676,231782076,401,"*",36,"promoter"
"chr2",231788566,231788966,401,"*",13,"promoter"
"chr2",231796147,231796547,401,"*",12,"promoter"
"chr2",231797614,231798014,401,"*",3,"intron"
"chr2",232168821,232169221,401,"*",7,"intron"
"chr2",232554497,232554897,401,"*",5,"intron"
"chr2",232567445,232567845,401,"*",12,"threeUTR"
"chr2",232700272,232700672,401,"*",7,"fiveUTR"
"chr2",232726717,232727117,401,"*",2,"intron"
"chr2",232747319,232747719,401,"*",28,"CDS"
"chr2",232770165,232770565,401,"*",4,"intron"
"chr2",232783095,232783495,401,"*",7,"intron"
"chr2",232795459,232795859,401,"*",6,"intron"
"chr2",232795935,232796335,401,"*",6,"CDS"
"chr2",232844229,232844629,401,"*",14,"CDS"
"chr2",232850115,232850515,401,"*",4,"CDS"
"chr2",232856923,232857323,401,"*",9,"promoter"
"chr2",233061723,233062123,401,"*",7,"intron"
"chr2",233105503,233105903,401,"*",10,"intron"
"chr2",233140475,233140875,401,"*",5,"exon"
"chr2",233161333,233161733,401,"*",6,"promoter"
"chr2",233184400,233184800,401,"*",5,"CDS"
"chr2",233195371,233195771,401,"*",2,"promoter"
"chr2",233206478,233206878,401,"*",4,"threeUTR"
"chr2",233274736,233275136,401,"*",5,"proximal"
"chr2",233419576,233419976,401,"*",10,"intron"
"chr2",233448109,233448509,401,"*",13,"promoter"
"chr2",233448264,233448664,401,"*",13,"CDS"
"chr2",233552125,233552525,401,"*",14,"intron"
"chr2",233552937,233553337,401,"*",6,"intron"
"chr2",233620835,233621235,401,"*",8,"intron"
"chr2",233840821,233841221,401,"*",10,"promoter"
"chr2",233840871,233841271,401,"*",10,"proximal"
"chr2",236544946,236545346,401,"*",3,"intergenic"
"chr2",236551748,236552148,401,"*",44,"intergenic"
"chr2",236567757,236568157,401,"*",13,"promoter"
"chr2",237033713,237034113,401,"*",5,"intron"
"chr2",237033862,237034262,401,"*",5,"intron"
"chr2",237108316,237108716,401,"*",9,"intergenic"
"chr2",237129339,237129739,401,"*",4,"intergenic"
"chr2",237238765,237239165,401,"*",4,"intergenic"
"chr2",237711527,237711927,401,"*",8,"intron"
"chr2",237728442,237728842,401,"*",7,"exon"
"chr2",237748915,237749315,401,"*",12,"threeUTR"
"chr2",237755848,237756248,401,"*",4,"promoter"
"chr2",238066137,238066537,401,"*",7,"intron"
"chr2",238066309,238066709,401,"*",11,"intron"
"chr2",238177961,238178361,401,"*",8,"intron"
"chr2",238190876,238191276,401,"*",9,"intron"
"chr2",238190927,238191327,401,"*",6,"intron"
"chr2",238253164,238253564,401,"*",8,"CDS"
"chr2",238277616,238278016,401,"*",4,"promoter"
"chr2",238277716,238278116,401,"*",4,"promoter"
"chr2",238289009,238289409,401,"*",14,"promoter"
"chr2",238345344,238345744,401,"*",5,"intron"
"chr2",238399696,238400096,401,"*",8,"threeUTR"
"chr2",238427549,238427949,401,"*",8,"promoter"
"chr2",238531431,238531831,401,"*",9,"intron"
"chr2",238537515,238537915,401,"*",31,"intron"
"chr2",238537844,238538244,401,"*",6,"intron"
"chr2",238539760,238540160,401,"*",1019,"intron"
"chr2",238540875,238541275,401,"*",4,"intron"
"chr2",238549954,238550354,401,"*",58,"intron"
"chr2",238554249,238554649,401,"*",4,"promoter"
"chr2",238648387,238648787,401,"*",6,"intron"
"chr2",239332550,239332950,401,"*",6,"intron"
"chr2",239345754,239346154,401,"*",11,"intron"
"chr2",239401639,239402039,401,"*",309,"promoter"
"chr2",239841615,239842015,401,"*",5,"intergenic"
"chr2",240012753,240013153,401,"*",6,"threeUTR"
"chr2",240482583,240482983,401,"*",10,"intron"
"chr2",240560292,240560692,401,"*",40,"promoter"
"chr2",240566427,240566827,401,"*",30,"intron"
"chr2",240573861,240574261,401,"*",15,"promoter"
"chr2",240577983,240578383,401,"*",8,"threeUTR"
"chr2",240578201,240578601,401,"*",20,"threeUTR"
"chr2",240585839,240586239,401,"*",27,"proximal"
"chr2",241037049,241037449,401,"*",7,"promoter"
"chr2",241069817,241070217,401,"*",4,"CDS"
"chr2",241075585,241075985,401,"*",4,"exon"
"chr2",241075667,241076067,401,"*",4,"exon"
"chr2",241084440,241084840,401,"*",5,"intron"
"chr2",241094755,241095155,401,"*",6,"proximal"
"chr2",241094951,241095351,401,"*",6,"proximal"
"chr2",241101947,241102347,401,"*",569,"promoter"
"chr2",241117429,241117829,401,"*",7,"proximal"
"chr2",241141966,241142366,401,"*",5,"intron"
"chr2",241146738,241147138,401,"*",11,"intron"
"chr2",241148241,241148641,401,"*",5,"proximal"
"chr2",241150540,241150940,401,"*",12,"promoter"
"chr2",241153575,241153975,401,"*",27,"promoter"
"chr2",241224014,241224414,401,"*",6,"threeUTR"
"chr2",241227702,241228102,401,"*",8,"threeUTR"
"chr2",241233590,241233990,401,"*",33,"CDS"
"chr2",241262650,241263050,401,"*",13,"promoter"
"chr2",241286569,241286969,401,"*",4,"intron"
"chr2",241292681,241293081,401,"*",8,"intron"
"chr2",241314961,241315361,401,"*",1823,"promoter"
"chr2",241318945,241319345,401,"*",5,"intron"
"chr2",241325523,241325923,401,"*",6,"intron"
"chr2",241330796,241331196,401,"*",3,"intron"
"chr2",241349792,241350192,401,"*",10,"promoter"
"chr2",241352466,241352866,401,"*",13,"threeUTR"
"chr2",241353680,241354080,401,"*",6,"proximal"
"chr2",241368058,241368458,401,"*",5,"intron"
"chr2",241386758,241387158,401,"*",5,"promoter"
"chr2",241412332,241412732,401,"*",5,"intron"
"chr2",241422421,241422821,401,"*",7,"intron"
"chr2",241445506,241445906,401,"*",8,"threeUTR"
"chr2",241445604,241446004,401,"*",4,"threeUTR"
"chr2",241462296,241462696,401,"*",6,"promoter"
"chr2",241489056,241489456,401,"*",4,"proximal"
"chr2",241507080,241507480,401,"*",5,"intron"
"chr2",241636748,241637148,401,"*",1322,"promoter"
"chr2",241683902,241684302,401,"*",13,"intron"
"chr2",241687245,241687645,401,"*",6,"proximal"
"chr2",241727703,241728103,401,"*",9,"promoter"
"chr2",241745924,241746324,401,"*",4,"intron"
"chr2",241767505,241767905,401,"*",4,"threeUTR"
"chr2",241809009,241809409,401,"*",24,"promoter"
"chr2",241847502,241847902,401,"*",12,"intergenic"
"chr2",241852271,241852671,401,"*",4,"threeUTR"
"chr2",241853964,241854364,401,"*",7,"intron"
"chr2",241856009,241856409,401,"*",18,"intron"
"chr2",241865992,241866392,401,"*",4,"intergenic"
"chr2",241892472,241892872,401,"*",6,"intron"
"chr2",241968287,241968687,401,"*",3,"exon"
"chr2",241989448,241989848,401,"*",5,"intron"
"chr2",242093678,242094078,401,"*",5,"proximal"
"chr3",1680888,1681288,401,"*",7,"intergenic"
"chr3",3144500,3144900,401,"*",10,"proximal"
"chr3",3178083,3178483,401,"*",4,"intron"
"chr3",3647196,3647596,401,"*",9,"intergenic"
"chr3",3647377,3647777,401,"*",9,"intergenic"
"chr3",3701914,3702314,401,"*",4,"exon"
"chr3",4049938,4050338,401,"*",4,"intron"
"chr3",4139691,4140091,401,"*",6,"intron"
"chr3",4251630,4252030,401,"*",7,"intron"
"chr3",4371359,4371759,401,"*",6,"intron"
"chr3",4683520,4683920,401,"*",23,"promoter"
"chr3",4756495,4756895,401,"*",6,"intron"
"chr3",4836476,4836876,401,"*",30,"threeUTR"
"chr3",4864251,4864651,401,"*",8,"intron"
"chr3",4868585,4868985,401,"*",40,"proximal"
"chr3",4978283,4978683,401,"*",206,"proximal"
"chr3",4978348,4978748,401,"*",203,"proximal"
"chr3",4981095,4981495,401,"*",30,"proximal"
"chr3",5123001,5123401,401,"*",10,"intron"
"chr3",5179213,5179613,401,"*",13,"threeUTR"
"chr3",5191532,5191932,401,"*",6,"intron"
"chr3",5207880,5208280,401,"*",7,"threeUTR"
"chr3",5209156,5209556,401,"*",8,"intron"
"chr3",5216279,5216679,401,"*",68,"threeUTR"
"chr3",8750936,8751336,401,"*",5,"threeUTR"
"chr3",8752176,8752576,401,"*",24,"threeUTR"
"chr3",8884358,8884758,401,"*",4,"intron"
"chr3",8930442,8930842,401,"*",4,"proximal"
"chr3",9364734,9365134,401,"*",4,"fiveUTR"
"chr3",9387563,9387963,401,"*",4,"exon"
"chr3",9393460,9393860,401,"*",4,"intron"
"chr3",9398719,9399119,401,"*",49,"proximal"
"chr3",9401543,9401943,401,"*",6,"intron"
"chr3",9433382,9433782,401,"*",11,"promoter"
"chr3",9434413,9434813,401,"*",2,"proximal"
"chr3",9448422,9448822,401,"*",16,"promoter"
"chr3",9459787,9460187,401,"*",17,"intron"
"chr3",9465793,9466193,401,"*",5,"threeUTR"
"chr3",9467248,9467648,401,"*",18,"promoter"
"chr3",9467381,9467781,401,"*",9,"exon"
"chr3",9473206,9473606,401,"*",22,"promoter"
"chr3",9474888,9475288,401,"*",8,"promoter"
"chr3",9477324,9477724,401,"*",156,"threeUTR"
"chr3",9678254,9678654,401,"*",6,"intron"
"chr3",9768586,9768986,401,"*",8,"intron"
"chr3",9768673,9769073,401,"*",8,"intron"
"chr3",9780306,9780706,401,"*",5,"threeUTR"
"chr3",9819895,9820295,401,"*",4,"promoter"
"chr3",9934277,9934677,401,"*",7,"promoter"
"chr3",9943162,9943562,401,"*",5,"threeUTR"
"chr3",9976953,9977353,401,"*",6,"fiveUTR"
"chr3",9999003,9999403,401,"*",2,"intron"
"chr3",10005561,10005961,401,"*",8,"exon"
"chr3",10028610,10029010,401,"*",11,"promoter"
"chr3",10032882,10033282,401,"*",5,"threeUTR"
"chr3",10044632,10045032,401,"*",11,"proximal"
"chr3",10067109,10067509,401,"*",6,"CDS"
"chr3",10087634,10088034,401,"*",4,"intron"
"chr3",10094955,10095355,401,"*",10,"promoter"
"chr3",10095193,10095593,401,"*",13,"promoter"
"chr3",10095500,10095900,401,"*",7,"proximal"
"chr3",10122523,10122923,401,"*",4,"intron"
"chr3",10148673,10149073,401,"*",8,"CDS"
"chr3",10242936,10243336,401,"*",12,"threeUTR"
"chr3",10281620,10282020,401,"*",19,"intron"
"chr3",10305121,10305521,401,"*",5,"promoter"
"chr3",10305406,10305806,401,"*",5,"promoter"
"chr3",10305470,10305870,401,"*",5,"promoter"
"chr3",10312630,10313030,401,"*",5,"promoter"
